npm_mahasiswa,jenis_semester,tahun_semester,kode_kelas,kode_matkul,nama_matkul,sks_matakuliah,total_hadir,total_pertemuan,total_terlaksana,total_tidak_hadir,kode_nilai,kategori_matakuliah
1931031,ganjil,2019,1TUMF,SI00192,Bahasa Inggris I,2,0,0,0,0,C,Bahasa
1931031,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931031,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,C,Basic Programming
1931031,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
1931031,ganjil,2019,1SIMC,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931031,ganjil,2019,1SIMC,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931031,ganjil,2019,1SIMC,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931031,ganjil,2019,1SIMC,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931032,ganjil,2019,1ISMA,SI00194,Agama,2,0,0,0,0,E,Agama
1931032,ganjil,2019,1SIPA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,B,Computer Hardware
1931032,ganjil,2019,1TUPA,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931032,ganjil,2019,1SIPA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931032,ganjil,2019,1SIPA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
1931032,ganjil,2019,1SIPA,SI00152,Teknik Pemograman,3,0,0,0,0,B,Basic Programming
1931032,ganjil,2019,1SIPA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,B,Design
1931032,ganjil,2019,1SIPA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931032,ganjil,2019,1SIPA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931032,ganjil,2019,1SIPA,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931033,ganjil,2019,1KAMA,SI00194,Agama,2,0,0,0,0,E,Agama
1931033,ganjil,2019,1SIMB,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931033,ganjil,2019,1TUME,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931033,ganjil,2019,1SIMB,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931033,ganjil,2019,1SIMB,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931033,ganjil,2019,1SIMB,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931033,ganjil,2019,1SIMB,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,B,Design
1931033,ganjil,2019,1SIMB,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931033,ganjil,2019,1SIMB,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931033,ganjil,2019,1SIMB,SI00123,Desain Interaksi,3,0,0,0,0,B,Design
1931034,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931034,ganjil,2019,1SIMC,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,B,Computer Hardware
1931034,ganjil,2019,1VUME,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931034,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931034,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931034,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931034,ganjil,2019,1SIMC,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931034,ganjil,2019,1SIMC,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931034,ganjil,2019,1SIMC,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,B,Design
1931034,ganjil,2019,1SIMC,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931035,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931035,ganjil,2019,1SIMB,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931035,ganjil,2019,1TUME,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931035,ganjil,2019,1SIMB,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931035,ganjil,2019,1SIMB,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931035,ganjil,2019,1SIMB,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931035,ganjil,2019,1SIMB,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931035,ganjil,2019,1SIMB,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931035,ganjil,2019,1SIMB,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931035,ganjil,2019,1SIMB,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931036,ganjil,2019,1KRMA,SI00194,Agama,2,0,0,0,0,A,Agama
1931036,ganjil,2019,1SIMB,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931036,ganjil,2019,1SIMB,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931036,ganjil,2019,1SIMB,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931036,ganjil,2019,1SIMB,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931036,ganjil,2019,1VUME,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931036,ganjil,2019,1SIMB,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931036,ganjil,2019,1SIMB,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931036,ganjil,2019,1SIMB,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931036,ganjil,2019,1SIMB,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931037,ganjil,2019,1SIMA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,B,Design
1931037,ganjil,2019,1SIMA,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931037,ganjil,2019,1SIMA,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931037,ganjil,2019,1SIMA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931037,ganjil,2019,1SIMA,SI00159,Perancangan Situs Web,3,0,0,0,0,B,Website Making
1931037,ganjil,2019,1SIMA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931037,ganjil,2019,1SIMA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931037,ganjil,2019,1SIMA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
1931037,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931037,ganjil,2019,1VUMD,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931038,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931038,ganjil,2019,1SIMA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931038,ganjil,2019,1TUME,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931038,ganjil,2019,1SIMA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,B,Basic Programming
1931038,ganjil,2019,1SIMA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
1931038,ganjil,2019,1SIMA,SI00152,Teknik Pemograman,3,0,0,0,0,B,Basic Programming
1931038,ganjil,2019,1SIMA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,B,Design
1931038,ganjil,2019,1SIMA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931038,ganjil,2019,1SIMA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931038,ganjil,2019,1SIMA,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931039,ganjil,2019,1KRMA,SI00194,Agama,2,0,0,0,0,A,Agama
1931039,ganjil,2019,1SIMA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931039,ganjil,2019,1VUMD,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931039,ganjil,2019,1SIMA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931039,ganjil,2019,1SIMA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
1931039,ganjil,2019,1SIMA,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931039,ganjil,2019,1SIMA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931039,ganjil,2019,1SIMA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931039,ganjil,2019,1SIMA,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931039,ganjil,2019,1SIMA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931040,ganjil,2019,1TUMF,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931040,ganjil,2019,1SIMD,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931040,ganjil,2019,1SIMD,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931040,ganjil,2019,1SIMD,SI00123,Desain Interaksi,3,0,0,0,0,B,Design
1931040,ganjil,2019,1SIMD,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931040,ganjil,2019,1SIMD,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931040,ganjil,2019,1SIMD,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931040,ganjil,2019,1SIMD,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931040,ganjil,2019,1SIMD,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931040,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,B,Agama
1931041,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931041,ganjil,2019,1SIMC,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931041,ganjil,2019,1TUMF,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931041,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931041,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931041,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931041,ganjil,2019,1SIMC,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931041,ganjil,2019,1SIMC,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931041,ganjil,2019,1SIMC,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,B,Design
1931041,ganjil,2019,1SIMC,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931043,ganjil,2019,1SIMC,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931043,ganjil,2019,1SIMC,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931043,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931043,ganjil,2019,1SIMC,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931043,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
1931043,ganjil,2019,1SIMC,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931043,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931043,ganjil,2019,1SIMC,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931043,ganjil,2019,1TUMF,SI00192,Bahasa Inggris I,2,0,0,0,0,C,Bahasa
1931043,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931044,ganjil,2019,1SIMA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931044,ganjil,2019,1SIMA,SI00123,Desain Interaksi,3,0,0,0,0,B,Design
1931044,ganjil,2019,1SIMA,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931044,ganjil,2019,1SIMA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931044,ganjil,2019,1SIMA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931044,ganjil,2019,1SIMA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931044,ganjil,2019,1SIMA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931044,ganjil,2019,1SIMA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
1931044,ganjil,2019,1ISMA,SI00194,Agama,2,0,0,0,0,A,Agama
1931044,ganjil,2019,1VUMD,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931045,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931045,ganjil,2019,1SIMB,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931045,ganjil,2019,1TUME,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931045,ganjil,2019,1SIMB,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931045,ganjil,2019,1SIMB,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931045,ganjil,2019,1SIMB,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931045,ganjil,2019,1SIMB,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931045,ganjil,2019,1SIMB,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931045,ganjil,2019,1SIMB,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931045,ganjil,2019,1SIMB,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931046,ganjil,2019,1SIMA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931046,ganjil,2019,1SIMA,SI00123,Desain Interaksi,3,0,0,0,0,B,Design
1931046,ganjil,2019,1SIMA,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931046,ganjil,2019,1SIMA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931046,ganjil,2019,1SIMA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931046,ganjil,2019,1SIMA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931046,ganjil,2019,1SIMA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931046,ganjil,2019,1SIMA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931046,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931046,ganjil,2019,1VUMD,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931047,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,B,Agama
1931047,ganjil,2019,1SIMB,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931047,ganjil,2019,1TUME,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931047,ganjil,2019,1SIMB,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931047,ganjil,2019,1SIMB,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931047,ganjil,2019,1SIMB,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931047,ganjil,2019,1SIMB,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931047,ganjil,2019,1SIMB,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,B,Website Making
1931047,ganjil,2019,1SIMB,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931047,ganjil,2019,1SIMB,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931048,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931048,ganjil,2019,1SIMB,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931048,ganjil,2019,1VUME,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931048,ganjil,2019,1SIMB,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931048,ganjil,2019,1SIMB,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931048,ganjil,2019,1SIMB,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931048,ganjil,2019,1SIMB,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,B,Design
1931048,ganjil,2019,1SIMB,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931048,ganjil,2019,1SIMB,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931048,ganjil,2019,1SIMB,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931050,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931050,ganjil,2019,1SIMA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931050,ganjil,2019,1VUMD,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931050,ganjil,2019,1SIMA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931050,ganjil,2019,1SIMA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931050,ganjil,2019,1SIMA,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931050,ganjil,2019,1SIMA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,B,Design
1931050,ganjil,2019,1SIMA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931050,ganjil,2019,1SIMA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931050,ganjil,2019,1SIMA,SI00123,Desain Interaksi,3,0,0,0,0,B,Design
1931051,ganjil,2019,1BUMB,SI00194,Agama,2,0,0,0,0,A,Agama
1931051,ganjil,2019,1SIMC,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931051,ganjil,2019,1TUMF,SI00192,Bahasa Inggris I,2,0,0,0,0,C,Bahasa
1931051,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931051,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931051,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931051,ganjil,2019,1SIMC,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931051,ganjil,2019,1SIMC,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931051,ganjil,2019,1SIMC,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931051,ganjil,2019,1SIMC,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931052,ganjil,2019,1BUMC,SI00194,Agama,2,0,0,0,0,A,Agama
1931052,ganjil,2019,1SIMA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931052,ganjil,2019,1VUMD,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931052,ganjil,2019,1SIMA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931052,ganjil,2019,1SIMA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931052,ganjil,2019,1SIMA,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931052,ganjil,2019,1SIMA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931052,ganjil,2019,1SIMA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931052,ganjil,2019,1SIMA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931052,ganjil,2019,1SIMA,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931053,ganjil,2019,1BUMC,SI00194,Agama,2,0,0,0,0,A,Agama
1931053,ganjil,2019,1SIMC,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931053,ganjil,2019,1VUME,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931053,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931053,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931053,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931053,ganjil,2019,1SIMC,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931053,ganjil,2019,1SIMC,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931053,ganjil,2019,1SIMC,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931053,ganjil,2019,1SIMC,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931054,ganjil,2019,1BUMC,SI00194,Agama,2,0,0,0,0,A,Agama
1931054,ganjil,2019,1SIMA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931054,ganjil,2019,1TUME,SI00192,Bahasa Inggris I,2,0,0,0,0,B,Bahasa
1931054,ganjil,2019,1SIMA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931054,ganjil,2019,1SIMA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931054,ganjil,2019,1SIMA,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931054,ganjil,2019,1SIMA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931054,ganjil,2019,1SIMA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931054,ganjil,2019,1SIMA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931054,ganjil,2019,1SIMA,SI00123,Desain Interaksi,3,0,0,0,0,B,Design
1931055,ganjil,2019,1KRMA,SI00194,Agama,2,0,0,0,0,B,Agama
1931055,ganjil,2019,1SIMC,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931055,ganjil,2019,1TUMF,SI00192,Bahasa Inggris I,2,0,0,0,0,C,Bahasa
1931055,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931055,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931055,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
1931055,ganjil,2019,1SIMC,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931055,ganjil,2019,1SIMC,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931055,ganjil,2019,1SIMC,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931055,ganjil,2019,1SIMC,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931056,ganjil,2019,1ISMA,SI00194,Agama,2,0,0,0,0,A,Agama
1931056,ganjil,2019,1SIPA,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,B,Computer Hardware
1931056,ganjil,2019,1VUPA,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931056,ganjil,2019,1SIPA,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931056,ganjil,2019,1SIPA,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931056,ganjil,2019,1SIPA,SI00152,Teknik Pemograman,3,0,0,0,0,B,Basic Programming
1931056,ganjil,2019,1SIPA,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931056,ganjil,2019,1SIPA,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,A,Website Making
1931056,ganjil,2019,1SIPA,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931056,ganjil,2019,1SIPA,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931057,ganjil,2019,1BUMC,SI00194,Agama,2,0,0,0,0,A,Agama
1931057,ganjil,2019,1SIMB,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931057,ganjil,2019,1VUME,SI00192,Bahasa Inggris I,2,0,0,0,0,A,Bahasa
1931057,ganjil,2019,1SIMB,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931057,ganjil,2019,1SIMB,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931057,ganjil,2019,1SIMB,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931057,ganjil,2019,1SIMB,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931057,ganjil,2019,1SIMB,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931057,ganjil,2019,1SIMB,SIL0091,Lab. Perancangan Situs Web,1,0,0,0,0,B,Website Making
1931057,ganjil,2019,1SIMB,SI00159,Perancangan Situs Web,3,0,0,0,0,A,Website Making
1931058,ganjil,2019,1KRMA,SI00194,Agama,2,0,0,0,0,B,Agama
1931058,ganjil,2019,1SIMC,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,A,Computer Hardware
1931058,ganjil,2019,1TUMF,SI00192,Bahasa Inggris I,2,0,0,0,0,C,Bahasa
1931058,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931058,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931058,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,A,Manajemen
1931058,ganjil,2019,1SIMC,SI00191,Sistem Multimedia,3,0,0,0,0,A,Multimedia
1931058,ganjil,2019,1SIMC,SI00152,Teknik Pemograman,3,0,0,0,0,A,Basic Programming
1931058,ganjil,2019,1SIMC,SIL0117,Lab. Desain Interaksi,1,0,0,0,0,A,Design
1931058,ganjil,2019,1SIMC,SI00123,Desain Interaksi,3,0,0,0,0,A,Design
1931059,ganjil,2019,1ISMA,SI00194,Agama,2,0,0,0,0,A,Agama
1931059,ganjil,2019,1SIMC,SI00153,Arsitektur dan Organisasi Komputer,3,0,0,0,0,B,Computer Hardware
1931059,ganjil,2019,1TUMF,SI00192,Bahasa Inggris I,2,0,0,0,0,C,Bahasa
1931059,ganjil,2019,1SIMC,SIL0087,Lab. Sistem Multimedia,1,0,0,0,0,A,Multimedia
1931059,ganjil,2019,1SIMC,SIL0085,Lab. Teknik Pemograman,1,0,0,0,0,A,Basic Programming
1931059,ganjil,2019,1SIMC,SI00151,Pengantar Sistem Informasi,3,0,0,0,0,B,Manajemen
